Sequence,label
Seq156_08,Disgust
Seq156_09,Disgust
Seq156_10,Disgust
Seq156_11,Disgust
Seq156_12,Disgust
Seq156_13,Disgust
Seq156_14,Disgust
Seq156_15,Disgust
Seq156_16,Disgust
Seq156_18,Disgust
Seq156_19,Disgust
Seq156_20,Disgust
Seq157_02,Other
Seq157_03,Other
Seq157_04,Other
Seq157_05,Other
Seq157_07,Other
Seq157_08,Other
Seq157_09,Other
Seq157_10,Other
Seq157_11,Other
Seq157_12,Other
Seq157_13,Other
Seq157_14,Other
Seq157_15,Other
Seq157_16,Other
Seq157_18,Other
Seq157_19,Other
Seq157_20,Other
Seq158_01,Anger
Seq158_03,Anger
Seq158_04,Anger
Seq158_05,Anger
Seq158_06,Anger
Seq158_07,Anger
Seq158_08,Anger
Seq158_09,Anger
Seq158_10,Anger
Seq158_11,Anger
Seq158_12,Anger
Seq158_13,Anger
Seq158_15,Anger
Seq158_16,Anger
Seq158_17,Anger
Seq158_18,Anger
Seq158_19,Anger
Seq158_20,Anger
Seq159_01,Other
Seq159_02,Other
Seq159_04,Other
Seq159_05,Other
Seq159_06,Other
Seq159_07,Other
Seq159_08,Other
Seq159_09,Other
Seq159_12,Other
Seq159_13,Other
Seq159_14,Other
Seq159_15,Other
Seq159_16,Other
Seq159_17,Other
Seq159_18,Other
Seq159_19,Other
Seq159_20,Other
