Sequence,label
Seq159_09,Other
Seq159_10,Other
Seq159_12,Other
Seq159_14,Other
Seq159_15,Other
Seq159_16,Other
Seq159_17,Other
Seq159_18,Other
Seq159_19,Other
Seq159_20,Other
